Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
191,1-2863503551,GMB POLYTECHNIC - RAJULA,Central,Gujarat,AMRELI,JAFRABAD,Group-1
192,1-444227583,GOVERMENT POLYTECHNIC,Central,Gujarat,MEHSANA,VADNAGAR,Group-1
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
193,1-6341911,GOVERNMENT ENGINEERING COLLEGE,Central,Gujarat,BHAVNAGAR,BHAVNAGAR,Group-1
194,1-7859771,GOVERNMENT ENGINEERING COLLEGE BHUJ,Central,Gujarat,KUTCH,BHUJ,Group-1
195,1-8559385,"GOVERNMENT ENGINEERING COLLEGE
PALANPUR",Central,Gujarat,BANASKANTHA,PALANPUR,Group-1
196,1-4317911,"GOVERNMENT ENGINEERING COLLEGE,
AT.KATPUR, PATAN",Central,Gujarat,PATAN,PATAN,Group-1
197,1-6595591,"GOVERNMENT ENGINEERING COLLEGE,
BHARUCH",Central,Gujarat,BHARUCH,BHARUCH,Group-1
198,1-18925291,"GOVERNMENT ENGINEERING COLLEGE, DAHOD",Central,Gujarat,DAHOD,DAHOD,Group-1
199,1-4831741,"GOVERNMENT ENGINEERING COLLEGE,
MODASA",Central,Gujarat,SABARKANTHA,MODASA,Group-1
200,1-6601471,"GOVERNMENT ENGINEERING COLLEGE, RAJKOT",Central,Gujarat,RAJKOT,RAJKOT,Group-1
201,1-8254391,"GOVERNMENT ENGINEERING COLLEGE, SECTOR
28",Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
202,1-8518149,"GOVERNMENT ENGINEERING COLLEGE,
VALSAD",Central,Gujarat,VALSAD,VALSAD,Group-1
203,1-4823033,"GOVERNMENT ENGINEERING
COLLEGE,GODHRA",Central,Gujarat,PANCHMAHAL,GODHRA,Group-1
204,1-811903371,"GOVERNMENT MCA COLLEGE,
MANINAGAR(EAST)",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
205,1-437556711,GOVERNMENT POLYTECHNIC - JUNAGADH,Central,Gujarat,JUNAGADH,JUNAGADH,Group-1
206,1-435409641,"GOVERNMENT POLYTECHNIC , AHMEDABAD",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
207,1-445415181,GOVERNMENT POLYTECHNIC FOR GIRLS,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
208,1-424114261,GOVERNMENT POLYTECHNIC FOR GIRLS,Central,Gujarat,SURAT,SURAT,Group-1
209,1-4528301981,GOVERNMENT POLYTECHNIC HALOL,Central,Gujarat,PANCHMAHAL,HALOL,Group-1
210,1-429478081,GOVERNMENT POLYTECHNIC PALANPUR,Central,Gujarat,BANASKANTHA,PALANPUR,Group-1
211,1-444205821,GOVERNMENT POLYTECHNIC PORBANDAR,Central,Gujarat,PORBANDAR,PORBANDAR,Group-1
212,1-413151231,GOVERNMENT POLYTECHNIC RAJKOT,Central,Gujarat,RAJKOT,RAJKOT,Group-1
213,1-1543501471,GOVERNMENT POLYTECHNIC RAJPIPLA,Central,Gujarat,BHARUCH,BHARUCH,Group-1
214,1-431062713,"GOVERNMENT POLYTECHNIC WAGHAI,DIST-
DANG",Central,Gujarat,THE DANGS,"RAJENDRAPUR,WAG
HAI",Group-1
215,1-424318401,"GOVERNMENT POLYTECHNIC, BHUJ",Central,Gujarat,KUTCH,BHUJ,Group-1
216,1-444187041,"GOVERNMENT POLYTECHNIC, CHHOTAUDEPUR",Central,Gujarat,VADODARA,CHHOTAUDEPUR,Group-1
217,1-445639951,"GOVERNMENT POLYTECHNIC, DAHOD",Central,Gujarat,DAHOD,DAHOD,Group-1
218,1-426004601,"GOVERNMENT POLYTECHNIC, GANDHINAGAR",Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
219,1-441723281,"GOVERNMENT POLYTECHNIC, HIMATNAGAR",Central,Gujarat,SABARKANTHA,HIMATNAGAR,Group-1
220,1-431065941,"GOVERNMENT POLYTECHNIC, JAMNAGAR",Central,Gujarat,JAMNAGAR,JAMNAGAR,Group-1
221,1-425854431,"GOVERNMENT POLYTECHNIC, VALSAD",Central,Gujarat,VALSAD,VALSAD,Group-1
222,1-1574475961,"GOVERNMENT POLYTECHNIC, VYARA",Central,Gujarat,SURAT,VYARA,Group-1
223,1-409830631,"GOVERNMENT POLYTECHNIC,GODHRA",Central,Gujarat,PANCHMAHAL,GODHRA,Group-1
224,1-1502860331,"GOVERNMENT POLYTECHNIC,KHEDA",Central,Gujarat,KHEDA,KAPADWANJ,Group-1
225,1-1476111671,"GOVERNMENT POLYTECHNIC,NAVSARI",Central,Gujarat,NAVSARI,NAVSARI,Group-1
226,1-5337541,"GROW MORE FOUNDATION'S GROUP OF
INSTITUTIONS",Central,Gujarat,SABARKANTHA,HIMATNAGAR,Group-1
227,1-9607491,GUJARAT INSTITUTE OF TECHNICAL STUDIES,Central,Gujarat,SABARKANTHA,"MOYAD, PRANTIJ",Group-1
228,1-459050071,"GUJARAT POWER ENGINEERING AND
RESEARCH INSTITUTE",Central,Gujarat,MEHSANA,MEVAD,Group-1
229,1-3389038741,GUJARAT TECHNOLOGICAL UNIVERSITY SCHOOL OF ENGINEERING AND TECHNOLOGY,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
230,1-3717657571,"GUJARAT TECHNOLOGICAL UNIVERSITY
SCHOOL OF MANAGEMENT STUDIES",Central,Gujarat,AHMEDABAD,AHMADABAD,Group-1
231,1-2503123591,GYANMANJARI INSTITUTE OF TECHNOLOGY,Central,Gujarat,BHAVNAGAR,BHAVNAGAR,Group-1
232,1-423118263,"H.B.PATEL INSTITUTE OF DIPLOMA ENGG. &
TECH,LIMBODARA,LUNAVADA",Central,Gujarat,PANCHMAHAL,LUNAWADA,Group-1
233,1-435893331,"HANSABA COLLEGE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,PATAN,SIDHPUR,Group-1
234,1-4235854,"HASMUKH GOSWAMI COLLEGE OF
ENGINEERING",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
235,1-43844519253,HILLWOODS ACADEMY OF HIGHER EDUCATION,Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
236,1-4590801,"HJD INSTITUTE OF TECHNICAL EDUCATION AND
RESERCH",Central,Gujarat,KUTCH,KERA,Group-1
237,1-413864571,IMAGE ENGINEERING & TECHNICAL  INSTITUTE,Central,Gujarat,KHEDA,ASHALALI,Group-1
238,1-448224341,INDO GERMAN TOOL ROOM,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
239,1-4583132501,"INDRASHIL UNIVERSITY SCHOOL OF
ENGINEERING",Central,Gujarat,MEHSANA,RAJPUR,Group-1
240,1-15511421,"INDUKAKA IPCOWALA INSTITUTE OF
MANAGEMENT",Central,Gujarat,ANAND,CHANGA,Group-1
241,1-6625711,"INDUS INSTITUTE OF TECHNOLOGY &
ENGINEERING",Central,Gujarat,GANDHINAGAR,"AHMEDABAD (A'BAD
URBAN DEV.",Group-1
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
242,1-808357074,INS VALSURA,Central,Gujarat,JAMNAGAR,JAMNAGAR,Group-1
243,1-12318743,INSTITUTE OF RURAL MANAGEMENT ANAND,Central,Gujarat,ANAND,ANAND,Group-1
244,1-25854653,"INSTITUTE OF SCIENCE & TECHNOLOGY FOR
ADVANCED STUDIES & RESEARCH (ISTAR)",Central,Gujarat,ANAND,"VALLABH
VIDYANAGAR",Group-1
245,1-405737511,INSTITUTE OF TECHNOLOGY AND MANAGEMENT UNIVERSE TECHNICAL CAMPUS,Central,Gujarat,VADODARA,VADODARA,Group-1
246,1-441855031,"IPCOWALA INSTITUTE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,ANAND,DHARMAJ,Group-1
247,1-757755871,JASHODABA POLYTECHNIC INSTITUTE,Central,Gujarat,PATAN,SIDHPUR,Group-1
248,1-450942361,JAYVANTRAI HARRAI DESAI POLYTECHNIC,Central,Gujarat,SURAT,VILLAGE PALASANA,Group-1
249,1-412754363,"K. K. PAREKH INSTITUTE OF MANAGEMENT
STUDIES",Central,Gujarat,AMRELI,AMRELI,Group-1
250,1-4024292,"K.J.INSTITUTE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,VADODARA,SAVLI,Group-1
251,1-7196721,KALOL INSTITUTE OF MANAGEMENT,Central,Gujarat,GANDHINAGAR,KALOL,Group-1
252,1-4560117,"KALOL INSTITUTE OF TECHNOLOGY &
RESEARCH CENTRE",Central,Gujarat,GANDHINAGAR,KALOL,Group-1
253,1-2186606031,KALYAN POLYTECHNIC,Central,Gujarat,JAMNAGAR,JAMNAGAR,Group-1
254,1-8708051,"KANKESHWARIDEVI INSTITUE OF
TECHNOLOGY,JAMNAGAR",Central,Gujarat,JAMNAGAR,JAMNAGAR,Group-1
255,1-11297183591,KHYATI SCHOOL OF DESIGN,Central,Gujarat,GANDHINAGAR,KALOL,Group-1
256,1-445056771,KILACHAND DEVCHAND POLYTECHNIC,Central,Gujarat,PATAN,PATAN,Group-1
257,1-2464910771,"KRISHNA INSTITUTE OF ENGINEERING &
TECHNOLOGY, JAMNAGAR",Central,Gujarat,JAMNAGAR,JAMNAGAR,Group-1
258,1-4263191,"KRISHNA SCHOOL OF EMERGING TECHNOLOGY
AND APPLIED RESEARCH",Central,Gujarat,VADODARA,VADODARA,Group-1
259,1-43994063023,"KTKM INSTITUTE OF MANAGEMENT AND
COMPUTER APPLICATION",Central,Gujarat,GANDHINAGAR,KALOL,Group-1
260,1-7916986,L. D. COLLEGE OF ENGINEERING,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
261,1-4804947,L. J. INSTITUTE OF COMPUTER APPLICATIONS,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
262,1-25028181,"L. J. INSTITUTE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
263,1-444172233,L.J. POLYTECHNIC,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
264,1-5295891,L.J.INSTITUTE OF MANAGEMENT STUDIES,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
265,1-3958501,"LALJIBHAI CHATURBHAI INSTITUTE OF
TECHNOLOGY",Central,Gujarat,MEHSANA,BHANDU,Group-1
266,1-6518111,"LAXMI INSTITUTE OF MANAGEMENT, SARIGAM",Central,Gujarat,VALSAD,SARIGAM,Group-1
267,1-940901,"LAXMI INSTITUTE OF TECHNOLOGY, SARIGAM",Central,Gujarat,VALSAD,SARIGAM,Group-1
268,1-5982875,"LEELABEN DASHRATHBHAI RAMDAS
PATEL(LDRP)INSTITUTE OF TECHNOLOGY AND RESEARCH",Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
269,1-44117154993,"LOKMANYA INSTITUTE OF MANAGEMENT AND
COMPUTER APPLICATION",Central,Gujarat,AHMEDABAD,AHMADABAD,Group-1
270,1-463415071,LUKHDHIRJI ENGINEERING COLLEGE,Central,Gujarat,RAJKOT,MORBI,Group-1
271,1-6133641,LUKHDHIRJI ENGINEERING COLLEGE,Central,Gujarat,RAJKOT,MORBI,Group-1
272,1-2873521571,"M.K. COLLEGE OF ENGINEERING &
TECHNOLOGICAL RESEARCH",Central,Gujarat,PATAN,PATAN,Group-1
273,1-421103554,"M.L.INSTITUTE OF DIPLOMA STUDIES, BHANDU",Central,Gujarat,MEHSANA,BHANDU,Group-1
274,1-501211281,M.S. PATEL INSTITUTE OF MANAGEMENT STUDIES (FACULTY OF MANAGEMENT STUDIES),Central,Gujarat,VADODARA,VADODARA,Group-1
275,1-4293683,"MADHUBEN & BHANUBHAI PATEL INSTITUTE
OF TECHNOLOGY",Central,Gujarat,ANAND,"NEW VALLABH
VIDYANAGAR",Group-1
276,1-19782301,MAHATMA GANDHI INSTITUTE OF TECHNICAL EDUCATION AND RESEARCH CENTRE,Central,Gujarat,NAVSARI,NAVSARI,Group-1
277,1-757772991,"MAHAVIR SWAMI COLLEGE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,SURAT,SURAT,Group-1
278,1-757792951,MAHAVIR SWAMI COLLEGE OF POLYTECHNIC,Central,Gujarat,SURAT,SURAT,Group-1
279,1-44001524728,"MAKTABAH JAFARIYAH SCHOOL OF
ENGINEERING AND TECHNOLOGY",Central,Gujarat,PATAN,SIDHPUR,Group-1
280,1-43963834243,"MAKTABAH JAFARIYAH SCHOOL OF
MANAGEMENT",Central,Gujarat,PATAN,SIDHPUR,Group-1
281,1-442211601,"MARWADI EDUCATION FOUNDATION - FACULTY OF P.G. STUDIES & RESEARCH IN
ENGINEERING & TECHNOLOGY",Central,Gujarat,RAJKOT,RAJKOT,Group-1
282,1-18910241,"MARWADI EDUCATION FOUNDATION'S GROUP
OF INSTITUTIONS",Central,Gujarat,RAJKOT,RAJKOT,Group-1
283,1-44096844407,MARWADI UNIVERSITY,Central,Gujarat,RAJKOT,RAJKOT,Group-1
284,1-4801204,MERCHANT ENGINEERING COLLEGE,Central,Gujarat,MEHSANA,BASNA,Group-1
285,1-2870843591,METAS ADVENTIST COLLEGE,Central,Gujarat,SURAT,SURAT,Group-1
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
286,1-6317866,MICA,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
287,1-3698662091,"MK INSTITUTE OF DIPLOMA STUDIES AND
TECHNOLOGICAL RESEARCH",Central,Gujarat,PATAN,PATAN,Group-1
288,1-7529531,"N. R. VEKARIA INSTITUTE OF BUSINESS
MANAGEMENT STUDIES",Central,Gujarat,JUNAGADH,JUNAGADH,Group-1
289,1-431347801,N. R. VEKARIA INSTITUTE OF TECHNOLOGY,Central,Gujarat,JUNAGADH,JUNAGADH,Group-1
290,1-444187141,N.G. PATEL POLYTECHINC,Central,Gujarat,SURAT,BARDOLI,Group-1
291,1-5009511,"NARAN LALA SCHOOL OF INDUSTRIAL
MANAGEMENT & COMPUTER SCIENCE",Central,Gujarat,NAVSARI,NAVSARI,Group-1
292,1-425986731,"NARANDAS JETHALAL SONECHA
MANAGEMENT & TECHNICAL INSTITUTE",Central,Gujarat,GIR SOMNATH,CHANDUVAV,Group-1
293,1-3405047431,NARAYANA BUSIINESS SCHOOL,Central,Gujarat,AHMEDABAD,AHMADABAD,Group-1
294,1-7392758431,NARAYANA BUSINESS SCHOOL,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
295,1-7471601,"NARMADA COLLEGE OF COMPUTER
APPLICATION",Central,Gujarat,BHARUCH,BHARUCH,Group-1
296,1-5909156,NARMADA COLLEGE OF MANAGEMENT,Central,Gujarat,BHARUCH,BHARUCH,Group-1
297,1-24142851,"NARNARAYAN SHASTRI INSTITUTE OF
TECHNOLOGY",Central,Gujarat,AHMEDABAD,JETALPUR,Group-1
298,1-7472347791,"NATIONAL RAIL AND TRANSPORTATION
INSTITUTE",Central,Gujarat,VADODARA,VAODARA,Group-1
299,1-5317789,"NAVANITLAL RANCHHODLAL INSTITUTE OF
BUSINESS MANAGEMENT",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
300,1-501930861,NAVSARJAN POLYTECHNIC,Central,Gujarat,MEHSANA,"RAMPURA
(KUWAIDA)",Group-1
301,1-1427432091,NAVSARJAN SCHOOL OF TECHNOLOGY,Central,Gujarat,GANDHINAGAR,PIPLAJ,Group-1
302,1-11304544901,NAVYUG COLLEGE,Central,Gujarat,MORBI,TANKARA,Group-1
303,1-1498261731,NEOTECH INSTITUTE OF TECHNOLOGY,Central,Gujarat,VADODARA,VADODARA,Group-1
304,1-4757102601,"NEW L J INSTITUTE OF ENGINEERING AND
TECHNOLOGY",Central,Gujarat,AHMEDABAD,BODAKDEV,Group-1
305,1-442038521,NOBLE GROUP OF INSTITUTIONS,Central,Gujarat,JUNAGADH,"BAMANGAM ,
JUNAGADH",Group-1
306,1-421137101,NOBLE STAR DIPLOMA ENGINEERING COLLEGE,Central,Gujarat,JUNAGADH,MAKHIYALA,Group-1
307,1-773103991,NOBLE STAR ENGINEERING COLLEGE,Central,Gujarat,JUNAGADH,JUNAGADH,Group-1
308,1-440448441,OM ENGINEERING COLLEGE,Central,Gujarat,JUNAGADH,JUNAGADH,Group-1
309,1-444178883,"OM INSTITUTE OF ENGINEERING AND
TECHNOLOGY",Central,Gujarat,JUNAGADH,JUNAGADH,Group-1
310,1-506771961,OM INSTITUTE OF TECHNOLOGY,Central,Gujarat,PANCHMAHAL,VANTAVACHHODA,Group-1
311,1-3390600861,P P SAVANI SCHOOL OF ENGINEERING,Central,Gujarat,SURAT,KOSAMBA,Group-1
312,1-749295341,PACIFIC SCHOOL OF ENGINEERING,Central,Gujarat,SURAT,SURAT,Group-1
313,1-833641561,PANDIT DEENDAYAL ENERGY UNIVERSITY,Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
314,1-513931101,PANDIT DEENDAYAL ENERGY UNIVERSITY,Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
315,1-5217111,"PARAM INSTITUTE OF MANAGEMENT &
RESEARCH",Central,Gujarat,JAMNAGAR,JAMNAGAR,Group-1
316,1-3934011,"PARUL INSTITUTE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,VADODARA,VADODARA,Group-1
317,1-425311051,"PARUL INSTITUTE OF ENGINEERING &
TECHNOLOGY (DIPLOMA STUDIES)",Central,Gujarat,VADODARA,VADODARA,Group-1
318,1-1722907,PARUL INSTITUTE OF TECHNOLOGY,Central,Gujarat,VADODARA,VADODARA,Group-1
319,1-425560271,PARUL POLYTECHNIC INSTITUTE,Central,Gujarat,VADODARA,VADODARA,Group-1
320,1-4088244,PARUL UNIVERSITY,Central,Gujarat,VADODARA,VADODARA,Group-1
321,1-4579473,PATEL GROUP OF INSTITUTIONS,Central,Gujarat,MEHSANA,MOTIDAU,Group-1
322,1-6865131,PG DEPARTMENT OF COMPUTER SCIENCE,Central,Gujarat,PATAN,PATAN,Group-1
323,1-44083238183,PLASTINDIA INTERNATIONAL UNIVERSITY,Central,Gujarat,VALSAD,VAPI,Group-1
324,1-467944651,"POLYTECHNIC, THE MAHARAJA SAYAJIRAO
UNIVERSITY OF BARODA",Central,Gujarat,VADODARA,VADODARA,Group-1
325,1-445652571,"POLYTECHNIC, THE MAHARAJA SAYAJIRAO
UNIVERSITY OF BARODA",Central,Gujarat,VADODARA,VADODARA,Group-1
326,1-487130841,"POST GRADUATE DEPARTMENT OF BUSINESS
MANAGEMENT",Central,Gujarat,ANAND,"VALLABH
VIDYANAGAR",Group-1
327,1-492434861,"POST GRADUATE DEPARTMENT OF COMPUTER
SCIENCE AND TECHNOLOGY",Central,Gujarat,ANAND,"VALLABH
VIDYANAGAR",Group-1
328,1-3378069371,PRIME COLLEGE OF DIPLOMA,Central,Gujarat,NAVSARI,JALALPORE,Group-1
329,1-2844517761,"PRIME INSTITUTE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,NAVSARI,JALALPORE,Group-1
330,1-3587151,R. B. INSITUTE OF MANAGEMENT STUDIES,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
331,1-429863371,R. C. TECHNICAL INSTITUTE,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
332,1-6899131,R. H. PATEL INSTITUTE OF MANAGEMENT,Central,Gujarat,KHEDA,GOBLAJ,Group-1
333,1-3204491,"R. N. G. PATEL INSTITUTE OF TECHNOLOGY
RNGPIT",Central,Gujarat,SURAT,BARDOLI,Group-1
334,1-404373951,R.H PATEL INSTITUTE OF TECHNOLOGY,Central,Gujarat,KHEDA,KHEDA,Group-1
335,1-2181202221,"RADHE INSTITUTE OF ENGINEERING &
TECHNOLOGY, UPLETA",Central,Gujarat,RAJKOT,UPLETA,Group-1
336,1-4211523,RK UNIVERSITY SCHOOL OF ENGINEERING,Central,Gujarat,RAJKOT,KASTURBADHAM,Group-1
337,1-431090664,RMS POLYTECHNIC,Central,Gujarat,VADODARA,BAKROL,Group-1
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
338,1-5025906,S. R. LUTHRA INSTITUTE OF MANAGEMENT,Central,Gujarat,SURAT,SURAT,Group-1
339,1-8335331,"S.K.PATEL INSTITUTE OF MANAGEMENT &
COMPUTER STUDIES-MBA",Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
340,1-2902541,S.P.B. PATEL ENGINEERING COLLEGE,Central,Gujarat,MEHSANA,LINCH,Group-1
341,1-2183306931,"S.S.AGRAWAL INSTITUTE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,NAVSARI,NAVSARI,Group-1
342,1-5877111,"S.S.AGRAWAL INSTITUTE OF MANAGEMENT &
TECHNOLOGY",Central,Gujarat,NAVSARI,NAVSARI,Group-1
343,1-4606651,S.V. INSTITUTE OF MANAGEMENT,Central,Gujarat,MEHSANA,KADI,Group-1
344,1-757065121,SAL COLLEGE OF ENGINEERING,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
345,1-2182588451,SAL ENGINEERING & TECHNICAL INSTITUTE,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
346,1-4641819651,SAL INSTITUTE OF DIPLOMA STUDIES,Central,Gujarat,AHMEDABAD,AHMADABAD,Group-1
347,1-1719901,SAL INSTITUTE OF MANAGEMENT,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
348,1-2389881,"SAL INSTITUTE OF TECHNOLOGY &
ENGINEERING RESEARCH",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
349,1-456849763,"SANJAYBHAI RAJGURU COLLEGE OF DIPLOMA
ENGINEERING",Central,Gujarat,RAJKOT,RAJKOT,Group-1
350,1-6025841,"SANJAYBHAI RAJGURU COLLEGE OF
ENGINEERING",Central,Gujarat,RAJKOT,RAJKOT,Group-1
351,1-3143591,"SANKALCHAND PATEL COLLEGE OF
ENGINEERING, VISNAGAR",Central,Gujarat,MEHSANA,VISNAGAR,Group-1
352,1-5223571,"SARDAR PATEL COLLEGE OF ADMINISTRATION
& MANAGEMENT",Central,Gujarat,ANAND,ANAND,Group-1
353,1-2188939611,SARDAR PATEL COLLEGE OF ENGINEERING,Central,Gujarat,ANAND,ANAND,Group-1
354,1-14377191,"SARDAR VALLABHBHAI PATEL INSTITUTE OF
TECHNOLOGY (SVIT)",Central,Gujarat,ANAND,ANAND,Group-1
355,1-2650394,"SARVAJANIK COLLEGE OF ENGINEERING AND
TECHNOLOGY",Central,Gujarat,SURAT,SURAT,Group-1
356,1-11324064911,SCHOOL OF MANAGEMENT,Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
357,1-43389405748,SDA COLLEGE OF BUSINESS STUDIES,Central,Gujarat,AHMEDABAD,AHMADABAD,Group-1
358,1-14272795,"SEVANTILAL KANTILAL SCHOOL OF BUSINESS
MANAGEMENT",Central,Gujarat,PATAN,PATAN,Group-1
359,1-5627221,"SHANKERSINH VAGHELA BAPU TECHNICAL
CAMPUS",Central,Gujarat,GANDHINAGAR,"UNAVA, VASAN",Group-1
360,1-6084041,SHANTI BUSINESS SCHOOL,Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
361,1-6213621,SHANTILAL SHAH ENGINEERING COLLEGE,Central,Gujarat,BHAVNAGAR,BHAVNAGAR,Group-1
362,1-463122211,"SHAYONA INSTITUTE OF BUSINESS
MANAGEMENT",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
363,1-775533841,"SHIVAM INSTITUTE OF COMPUTER
TECHNOLOGY, VALASAN (ANAND)",Central,Gujarat,ANAND,VALASAN,Group-1
364,1-773483001,"SHIVAM INSTITUTE OF MANAGEMENT,
VALASAN (ANAND)",Central,Gujarat,ANAND,VALASAN,Group-1
365,1-1488044611,"SHREE DHANVANTARY COLLEGE OF
ENGINEERING AND TECHNOLOGY",Central,Gujarat,SURAT,KIM[EAST],Group-1
366,1-19590351,"SHREE H.N. SHUKLA COLLEGE OF
MANAGEMENT STUDIES",Central,Gujarat,RAJKOT,RAJKOT,Group-1
367,1-455686471,SHREE HARI POLYTECHNIC INSTITUTE,Central,Gujarat,MEHSANA,NANI KADI,Group-1
368,1-2185563441,SHREE M. L. KAKADIYA MCA MAHILA COLLEGE,Central,Gujarat,AMRELI,AMRELI,Group-1
369,1-455628121,"SHREE PANDIT NATHULALJI VYAS TECHNICAL
CAMPUS",Central,Gujarat,SURENDRANAGAR,WADHWAN,Group-1
370,1-11279026855,SHREE PAREKH  ENGINEERING COLLEGE,Central,Gujarat,BHAVNAGAR,MAHUVA,Group-1
371,1-6539764,SHREE SAMANVAY INSTITUTE OF MBA,Central,Gujarat,BHAVNAGAR,BOTAD,Group-1
372,1-2407525,"SHREE SWAMI ATMANAND SARASWATI
INSTITUTE OF TECHNOLOGY",Central,Gujarat,SURAT,SURAT,Group-1
373,1-4843441,"SHREE SWAMINARAYAN INSTITUTE OF
MANAGEMENT & I.T.",Central,Gujarat,PORBANDAR,CHHAYA,Group-1
374,1-2024381,"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY",Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
375,1-2181986031,"SHREE SWAMINARAYAN INSTITUTE OF
TECHNOLOGY",Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
376,1-2187497711,SHREE SWAMINARAYAN POLYTEHNIC,Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
377,1-1386427851,"SHREE VASUDEVBHAI AND KANTIBHAI PATEL
INSTITUTE OF ENGINEERING",Central,Gujarat,MEHSANA,NANIKADI,Group-1
378,1-4185958,"SHRI CHIMANBHAI PATEL POST GRADUATE
INSTITUTE OF COMPUTER APPLICATIONS",Central,Gujarat,AHMEDABAD,AHMEDABAD,Group-1
379,1-452024511,"SHRI J.M.SABVA INSTITUTE OF ENGINEERING &
TECHNOLOGY",Central,Gujarat,BHAVNAGAR,BOTAD,Group-1
380,1-4271401,"SHRI JAIRAMBHAI PATEL INSTITUTE OF
BUSINESS MANAGEMENT AND COMPUTER APPLICATIONS-TECHNICAL CAMPUS",Central,Gujarat,GANDHINAGAR,GANDHINAGAR,Group-1
381,1-9663711,"SHRI JAYSUKHLAL VADHAR INSTITUTE OF
MANAGEMENT STUDIES (JVIMS)",Central,Gujarat,JAMNAGAR,JAMNAGAR,Group-1
382,1-431266891,"SHRI K.J.POLYTECHNIC, BHARUCH",Central,Gujarat,BHARUCH,BHARUCH,Group-1
383,1-2933261,"SHRI LABHUBHAI TRIVEDI INSTITUTE OF
ENGINEERING AND TECHNOLOGY",Central,Gujarat,RAJKOT,RAJKOT,Group-1
Groupwise Bifurcation of Institutions for Approval Process 2025-26,,,,,,,
Sr.No,"AICTE
Permanent Id",Institute Name,Region,State,District,City,User Group
384,1-4633001,"SHRI MH KADAKIA INSTITUTE OF
MANAGEMENT & COMPUTER STUDIES",Central,Gujarat,BHARUCH,ANKLESHWAR,Group-1
385,1-5310383,"SHRI S'AD VIDYA MANDAL INSTITUTE OF
TECHNOLOGY",Central,Gujarat,BHARUCH,BHARUCH,Group-1
386,1-2605911,"SHRI SITARAMBHAI NARANJI PATEL INSTITUTE
OF TECHNOLOGY, MANAGED BY VIDYABHARTI TRUST,UMRAKH -BARDOLI",Central,Gujarat,SURAT,UMRAKH,Group-1
